7.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+01,2.216181829999999877e+02,3.586261099999999828e+02
7.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+01,5.980000000249674486e-04,5.800000000135696610e-04
7.000000000000000000e+00,1.600000000000000000e+01,4.100000000000000000e+01,8.599999998182283889e-05,9.999999974752427079e-07
7.000000000000000000e+00,1.600000000000000000e+01,4.200000000000000000e+01,8.500000001276930561e-05,1.149999999938700057e-04
7.000000000000000000e+00,1.600000000000000000e+01,4.300000000000000000e+01,8.599999998182283889e-05,9.999999974752427079e-07
7.000000000000000000e+00,1.600000000000000000e+01,4.400000000000000000e+01,1.710000000230138539e-04,1.169999999888204911e-04
7.000000000000000000e+00,1.600000000000000000e+01,4.500000000000000000e+01,8.599999998182283889e-05,0.000000000000000000e+00
7.000000000000000000e+00,1.600000000000000000e+01,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.600000000000000000e+01,4.700000000000000000e+01,8.600000001024454832e-05,1.000000054318661569e-06
7.000000000000000000e+00,1.600000000000000000e+01,4.800000000000000000e+01,-2.778000000006386472e-03,3.313999999988936906e-03
7.000000000000000000e+00,1.600000000000000000e+01,4.900000000000000000e+01,-3.499999999974079401e-04,6.869999999707943061e-04
7.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+01,-4.340000000127020030e-04,5.720000000337677193e-04
7.000000000000000000e+00,1.600000000000000000e+01,5.100000000000000000e+01,-3.499999999974079401e-04,6.869999999707943061e-04
7.000000000000000000e+00,1.600000000000000000e+01,5.200000000000000000e+01,6.751000000008389179e-03,5.345000000033905962e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.300000000000000000e+01,7.500000000959516910e-05,1.380999999980758730e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.400000000000000000e+01,-1.283000000000811269e-02,1.301200000000335422e-02
7.000000000000000000e+00,1.600000000000000000e+01,5.500000000000000000e+01,-1.482000000009975338e-03,2.519000000006599294e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.600000000000000000e+01,-1.654999999999517968e-03,2.747999999996864062e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.700000000000000000e+01,-1.485000000002401066e-03,2.863999999988209311e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.800000000000000000e+01,-1.482999999979028871e-03,2.748999999994339305e-03
7.000000000000000000e+00,1.600000000000000000e+01,5.900000000000000000e+01,-2.004999999996925908e-03,3.320000000030631782e-03
7.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,-1.224000000007663402e-03,2.635999999995419785e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,-1.313000000010333679e-03,2.864999999985684553e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00,-1.055000000008021743e-03,2.867999999978110282e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,-7.109999999954652594e-04,2.985000000023774192e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+00,1.790700000000811087e-02,2.970499999997855411e-02
7.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,8.200000000044838089e-04,5.067999999994299287e-03
7.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,-3.719999999987066985e-04,3.447999999991679942e-03
7.000000000000000000e+00,1.700000000000000000e+01,7.000000000000000000e+00,5.030000000090240064e-04,1.615000000015243131e-03
7.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,2.429999999833398761e-04,1.957000000004427420e-03
7.000000000000000000e+00,1.700000000000000000e+01,9.000000000000000000e+00,-1.799999998297607817e-05,2.300999999988562195e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+01,2.109999999788669811e-04,5.868000000020856533e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.100000000000000000e+01,-2.959999999916362867e-04,4.713999999978568667e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,-4.670000000146501407e-04,4.713000000037936843e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.300000000000000000e+01,-5.539999999939482223e-04,4.826999999977488187e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.400000000000000000e+01,-5.539999999939482223e-04,4.711999999983618181e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.500000000000000000e+01,1.307999999994535756e-03,8.522000000027674105e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,2.080000000148629624e-04,6.328999999993811798e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,2.130000000022391760e-04,5.637999999976273102e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,-4.500000000007275958e-05,5.636000000038166036e-03
7.000000000000000000e+00,1.700000000000000000e+01,1.900000000000000000e+01,3.859999999917818059e-04,5.639999999971223588e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+01,3.859999999917818059e-04,5.525000000034197001e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01,2.990000000124837243e-04,5.638999999973748345e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000000e+01,2.999999999815372576e-04,5.523999999979878339e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+01,-2.913999999975658284e-03,-1.173999999991792720e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.400000000000000000e+01,1.553999999998723069e-03,-7.929999999873871275e-04
7.000000000000000000e+00,1.700000000000000000e+01,2.500000000000000000e+01,-1.019999999982701411e-04,1.955000000009476935e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.600000000000000000e+01,-1.010000000007948984e-04,1.955000000009476935e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.700000000000000000e+01,-1.700000001392254489e-05,2.070000000003346941e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.800000000000000000e+01,3.220000000112577254e-04,2.762999999958992703e-03
7.000000000000000000e+00,1.700000000000000000e+01,2.900000000000000000e+01,-4.500000000007275958e-04,2.528000000040719897e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+01,6.609999999795945769e-04,3.340999999977611878e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.100000000000000000e+01,-8.049999999855117494e-04,4.019000000027972419e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.200000000000000000e+01,2.016999999995050530e-03,5.767999999989115167e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.300000000000000000e+01,-2.049999999940155249e-04,4.255000000000563887e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.400000000000000000e+01,-1.190000000121926860e-04,4.140000000006693881e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.500000000000000000e+01,5.200000001082116796e-05,4.256999999995514372e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.600000000000000000e+01,-2.900000000067848305e-04,4.022999999961029971e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.700000000000000000e+01,-1.169999999888204911e-04,3.911000000016429112e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.800000000000000000e+01,5.299999997987470124e-05,4.141000000004169124e-03
7.000000000000000000e+00,1.700000000000000000e+01,3.900000000000000000e+01,-1.109999999755473254e-04,3.105000000005020411e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+01,-6.340000000193413143e-04,4.021000000022922904e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.100000000000000000e+01,3.059999999948104232e-04,4.833999999959814886e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.200000000000000000e+01,7.440000000258351065e-04,3.687000000013540557e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.300000000000000000e+01,-3.200000000447289494e-05,4.026000000010299118e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.400000000000000000e+01,5.699999999819738150e-05,3.680999999971845682e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.500000000000000000e+01,5.999999999062310962e-05,3.221999999993840902e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.600000000000000000e+01,6.500000000642103259e-05,2.646000000027015631e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.700000000000000000e+01,-1.080000000115433068e-04,2.760000000023410394e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.800000000000000000e+01,8.440000000007330527e-04,2.076999999985673639e-03
7.000000000000000000e+00,1.700000000000000000e+01,4.900000000000000000e+01,-1.069999999856463546e-04,2.644999999972696969e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+01,-1.960000000167383405e-04,2.989000000013675162e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.100000000000000000e+01,-3.689999999778592610e-04,3.103000000010069925e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.200000000000000000e+01,-6.290000000035433914e-04,3.445999999996729457e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.300000000000000000e+01,2.230000000054133125e-04,4.372999999986859621e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.400000000000000000e+01,-5.460000000141462806e-04,3.792000000032658136e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.500000000000000000e+01,-4.600000000039017323e-04,3.791999999975814717e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.600000000000000000e+01,-5.449999999882493285e-04,3.676999999981944711e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.700000000000000000e+01,-9.770000000060008460e-04,3.904000000034102413e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.800000000000000000e+01,-8.909999999957562977e-04,3.903999999977258994e-03
7.000000000000000000e+00,1.700000000000000000e+01,5.900000000000000000e+01,-7.190000000036889105e-04,3.905000000031577656e-03
7.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,-5.022999999994226528e-03,4.560999999966952601e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,-1.236000000005788024e-03,4.132000000026891939e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,-1.238000000000738510e-03,4.245999999966443283e-03
7.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,-1.150999999993018719e-03,4.247000000020761945e-03
7.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,-8.950000000140789780e-04,4.364000000009582436e-03
7.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,-6.410000000016680133e-04,4.940999999973882950e-03
7.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,-7.498999999995703547e-03,2.357000000017706043e-03
7.000000000000000000e+00,1.800000000000000000e+01,7.000000000000000000e+00,1.139999999963947630e-04,7.248000000004140020e-03
7.000000000000000000e+00,1.800000000000000000e+01,8.000000000000000000e+00,-8.149999999886858859e-04,5.169999999964147719e-03
7.000000000000000000e+00,1.800000000000000000e+01,9.000000000000000000e+00,-7.510000000081618055e-04,7.931000000041876774e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+01,-7.310000000018135324e-04,5.516000000000076398e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.100000000000000000e+01,-4.759999999919273250e-04,5.746999999985291652e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.200000000000000000e+01,-1.340000000027430360e-04,5.981000000019776053e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.300000000000000000e+01,8.060000000114087015e-04,6.792999999959192792e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.400000000000000000e+01,8.059999999829869921e-04,6.794000000013511453e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.500000000000000000e+01,3.699999999184910848e-05,6.212000000004991307e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.600000000000000000e+01,2.080000000148629624e-04,6.213000000002466550e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.700000000000000000e+01,4.084000000005971742e-03,5.439000000023952452e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,1.496000000003050445e-03,6.568999999956304237e-03
7.000000000000000000e+00,1.800000000000000000e+01,1.900000000000000000e+01,1.505999999977802872e-03,5.188000000032388925e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+01,2.278000000018209903e-03,5.539999999996325641e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.100000000000000000e+01,1.432999999991579898e-03,3.577000000007046765e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,1.268000000010260919e-03,2.770999999995638063e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.300000000000000000e+01,1.351999999997133273e-03,2.886999999986983312e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.400000000000000000e+01,1.095999999989771823e-03,2.769000000000687578e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,1.011000000005424226e-03,2.654000000006817572e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.600000000000000000e+01,-5.482999999998128260e-03,-2.573999999981424480e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.700000000000000000e+01,-3.088999999988573109e-03,-7.150000000137879397e-04
7.000000000000000000e+00,1.800000000000000000e+01,2.800000000000000000e+01,-7.840000000101099431e-04,1.259000000004562025e-03
7.000000000000000000e+00,1.800000000000000000e+01,2.900000000000000000e+01,-4.419999999925039447e-04,1.491999999984727765e-03
7.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+01,2.339999999776409823e-04,-7.819999999981064320e-03
7.000000000000000000e+00,1.800000000000000000e+01,3.100000000000000000e+01,-7.399999998369821697e-05,-1.496000000031472155e-03
7.000000000000000000e+00,1.800000000000000000e+01,3.200000000000000000e+01,5.150000000071486284e-04,1.189999999837709765e-04
7.000000000000000000e+00,1.800000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.800000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.800000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.800000000000000000e+01,3.600000000000000000e+01,1.357999999981984729e-03,2.196000000026288035e-03
7.000000000000000000e+00,1.800000000000000000e+01,3.700000000000000000e+01,3.440000000125564839e-04,2.999999992425728124e-06
7.000000000000000000e+00,1.800000000000000000e+01,3.800000000000000000e+01,-6.060000000047693902e-04,5.699999999819738150e-04
7.000000000000000000e+00,1.800000000000000000e+01,3.900000000000000000e+01,-9.199999999509600457e-05,8.050000000139334588e-04
7.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+01,-1.299999999559986463e-05,1.610000000027866918e-03
7.000000000000000000e+00,1.800000000000000000e+01,4.100000000000000000e+01,2.419999999858646333e-04,1.958000000001902663e-03
7.000000000000000000e+00,1.800000000000000000e+01,4.200000000000000000e+01,-1.485999999999876309e-03,3.093999999975949322e-03
